"KREIS";"GEMEINDE";"TYP";"HERSTELLER";"NABENHOEHE";"ROTORDURCHMESSER";"SCHALLLEISTUNGSPEGEL";"LEISTUNG";"LEISTUNGSBEZUG";"OSTWERT";"NORDWERT";"GENEHMIGT_AM";"INBETRIEBNAHME";"STATUS";"BST_NR";"ANL_NR";"DATENDATUM";"DATENQUELLE"
"Steinburg";"Grevenkop";"WKA Repower 3.2M114";"REpower";"93";"114";"105,2 dB(A)/100.9 dB(A)";3200;"kW Nennleist. Rotor.";32536128;5966652;10.02.2015;09.11.2015;"in Betrieb";"61030469215";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Grevenkop";"WKA1 Senvion 3.2M114 VG";"Senvion";"93";"114";"105,2 dB(A) / 105,2 dB(A)";3200;"kW Nennleist. Rotor.";32534901;5966574;01.12.2015;23.12.2016;"in Betrieb";"61030469217";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Grevenkop";"WKA2 Senvion 3.2M114VG";"Senvion";"93";"114";"105,2 dB(A) / 105,2 dB(A)";3200;"kW Nennleist. Rotor.";32534507;5966600;01.12.2015;19.12.2016;"in Betrieb";"61030469217";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Grevenkop";"WKA3 Senvion 3.2M114 VG";"Senvion";"93";"114";"105,2 dB(A) / 105,2 dB(A)";3200;"kW Nennleist. Rotor.";32534131;5966625;01.12.2015;28.12.2016;"in Betrieb";"61030469217";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Grevenkop";"WKA4 Senvion 3.2M114 VG";"Senvion";"93";"114";"105,2 dB(A) / 105,2 dB(A)";3200;"kW Nennleist. Rotor.";32533766;5966650;01.12.2015;29.12.2016;"in Betrieb";"61030469217";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Grevenkop";"WKA Senvion 3.4M114NES";"Senvion";"93";"114";"105,2 dB(A)/99,5 dB(A)";3400;"kW Nennleist. Rotor.";32534658;5966912;26.07.2016;30.03.2017;"in Betrieb";"61030469217";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Gribbohm";"Enercon E126";"Enercon";"116";"126";"63/89,4 | 125/95,3 | 250/98,4 | 500/100,6 | 1000/100,4 | 2000/98 | 4000/89,6 | 8000/70,5 | SLP=106,1 dB(A)	
";4000;"kW Nennleist. Rotor.";32521340;5986868;04.09.2019;;"vor Inbetriebnahme";"61031206468";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Gribbohm";"WKA 2 Enercon E-126 EP3";"Enercon";"116";"114";"HZ /dB(A) | 63/89,4 | 125/95,3 | 250/98,4 | 500/100,6 | 1000/100,4 | 2000/98 | 4000/89,6 | 8000/70,5 | SLP=106,1 dB(A)									
";4000;"kW Nennleist. Rotor.";32521417;5986467;07.05.2020;;"vor Inbetriebnahme";"61031206468";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Gribbohm";"WKA 3 Enercon E-126 EP3";"Enercon";"116";"127";"HZ /dB(A) | 63/87,6 | 125/93,4 | 250/96,3 | 500/98,4 | 1000/98,2 | 2000/95,9 | 4000/87,6 | 8000/68,4 | SLP=104 dB(A)									
";4000;"kW Nennleist. Rotor.";32521087;5986566;07.05.2020;;"vor Inbetriebnahme";"61031206468";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Holstenniendorf";"WKA2 Siemens SG-3465-132";"Siemens";"84";"132";"HZ /dB(A) | 63/88 | 125/93,7 | 250/96,3 | 500/97,2 | 1000/98,4 | 2000/96,1 | 4000/89,9 | 8000/ | SLP=103,9 dB(A)		108,2 dB(A)								
								
";5000;"kW Nennleist. Rotor.";32521631;5989696;27.05.2021;;"vor Inbetriebnahme";"61043212771";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Holstenniendorf";"WKA3 Siemens SG-3465-132";"Siemens";"84";"132";"HZ /dB(A) | 63/86,5 | 125/91,9 | 250/94,2 | 500/95,3 | 1000/96,4 | 2000/94,1 | 4000/87,8 | 8000/ | SLP=101,9 dB(A)	108,2 dB(A)									
						
";5000;"kW Nennleist. Rotor.";32521933;5989855;27.05.2021;;"vor Inbetriebnahme";"61043212771";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Holstenniendorf";"WKA4 Siemens SG-3465-132";"Siemens";"84";"132";"HZ /dB(A) | 63/88,1 | 125/94,4 | 250/97,5 | 500/98,4 | 1000/99,6 | 2000/97,3 | 4000/91,1 | 8000/ | SLP=105 dB(A)		108,2 db(A)								
					
";5000;"kW Nennleist. Rotor.";32522247;5989823;27.04.2021;;"vor Inbetriebnahme";"61043212771";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Holstenniendorf";"WKA1 Siemens SG-3465-132";"Siemens";"84";"132";"HZ /dB(A) | 63/88,1 | 125/94,4 | 250/97,5 | 500/98,4 | 1000/99,6 | 2000/97,3 | 4000/91,1 | 8000/ | SLP=105 dB(A)		108,2 dB(A)								
							
";5000;"kW Nennleist. Rotor.";32521292;5989716;27.05.2021;;"vor Inbetriebnahme";"61043212772";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Horst (Holstein)";"Nordex N60";"Nordex";"69";"60";"100";1300;"kW Nennleist. Rotor.";32540398;5963817;30.03.1998;22.06.1999;"in Betrieb";"61044515228";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Horst (Holstein)";"Nordex N60";"Nordex";"69";"60";"100";1300;"kW Nennleist. Rotor.";32540200;5964010;30.03.1999;22.06.1999;"in Betrieb";"61044515228";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Horst (Holstein)";"Nordex N60";"Nordex";"69";"60";"100";1300;"kW Nennleist. Rotor.";32539925;5964158;30.03.1999;22.06.1999;"in Betrieb";"61044515228";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Horst (Holstein)";"Nordex N60";"Nordex";"69";"60";"100";1300;"kW Nennleist. Rotor.";32540296;5964387;30.03.1999;26.06.1999;"in Betrieb";"61044515228";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Horst (Holstein)";"Nordex N60";"Nordex";"69";"60";"100";1300;"kW Nennleist. Rotor.";32540636;5964640;30.03.1999;22.06.1999;"in Betrieb";"61044515228";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Horst (Holstein)";"Nordex N60";"Nordex";"69";"60";"100";1300;"kW Nennleist. Rotor.";32541175;5964220;30.03.1999;22.06.1999;"in Betrieb";"61044515228";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Horst (Holstein)";"Nordex N60";"Nordex";"69";"60";"100";1300;"kW Nennleist. Rotor.";32541010;5964472;30.03.1999;22.06.1999;"in Betrieb";"61044515228";"0008";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Horst (Holstein)";"Nordex N60";"Nordex";"69";"60";"100";1300;"kW Nennleist. Rotor.";32540890;5964712;30.03.1999;22.06.1999;"in Betrieb";"61044515228";"0009";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Horst (Holstein)";"Vestas V80";"Vestas";"60";"80";"105,1 dB(A) ";2000;"kW Nennleist. Rotor.";32541177;5964676;16.08.2005;30.12.2005;"in Betrieb";"61044515243";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Horst (Holstein)";"Vestas V80";"Vestas";"60";"80";"105,1 dB(A) ";2000;"kW Nennleist. Rotor.";32541383;5964498;16.08.2005;30.12.2005;"in Betrieb";"61044515243";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Nutteln";"WKA1 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/83,7 | 125/90,4 | 250/96,1 | 500/97,9 | 1000/98 | 2000/94,7 | 4000/88 | 8000/69,4 | SLP=103,3 dB(A)	Tag: 106,6dB(A)								
";3500;"kW Nennleist. Rotor.";32526571;5982446;08.09.2017;05.03.2021;"in Betrieb";"61045215184";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Nutteln";"WKA2 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/84,4 | 125/91,3 | 250/97,6 | 500/100 | 1000/100,3 | 2000/96,2 | 4000/89,2 | 8000/70,2 | SLP=105,2 dB(A)	Tag 106,6 dB(A)												

";3500;"kW Nennleist. Rotor.";32526542;5982017;08.09.2017;21.04.2021;"in Betrieb";"61045215184";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Huje";"WKA3 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/84,4 | 125/91,3 | 250/97,6 | 500/100 | 1000/100,3 | 2000/96,2 | 4000/89,2 | 8000/70,2 | SLP=105,2 dB(A)	Tag 106,6 dB(A)								
";3500;"kW Nennleist. Rotor.";32526657;5981637;08.09.2017;22.04.2021;"in Betrieb";"61045215184";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Huje";"WKA4 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/84,4 | 125/91,3 | 250/97,6 | 500/100 | 1000/100,3 | 2000/96,2 | 4000/89,2 | 8000/70,2 | SLP=105,2 dB(A) Tag 106,6 dB(A)									
";3500;"kW Nennleist. Rotor.";32526663;5981241;08.09.2017;22.04.2021;"in Betrieb";"61045215184";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Huje";"WKA5 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/83,7 | 125/90,4 | 250/96,1 | 500/97,9 | 1000/98 | 2000/94,7 | 4000/88 | 8000/69,4 | SLP=103,3 dB(A) Tag 106,6 dB(A)									
";3500;"kW Nennleist. Rotor.";32527046;5982648;08.09.2017;04.03.2021;"in Betrieb";"61045215184";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Huje";"WKA6 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/84,4 | 125/91,3 | 250/97,6 | 500/100 | 1000/100,3 | 2000/96,2 | 4000/89,2 | 8000/70,2 | SLP=105,2 dB(A) Tag 106,6 dB(A)							
";3500;"kW Nennleist. Rotor.";32526998;5982239;08.09.2017;23.02.2021;"in Betrieb";"61045215184";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Huje";"WKA7 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/84,4 | 125/91,3 | 250/97,6 | 500/100 | 1000/100,3 | 2000/96,2 | 4000/89,2 | 8000/70,2 | SLP=105,2 dB(A) Tag 106,6 dB(A)						
";3500;"kW Nennleist. Rotor.";32527093;5981859;08.09.2017;08.06.2021;"in Betrieb";"61045215184";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Huje";"WKA8 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/83,7 | 125/90,4 | 250/96,1 | 500/97,9 | 1000/98 | 2000/94,7 | 4000/88 | 8000/69,4 | SLP=103,3 dB(A)	Tag 106,6 dB(A)								
";3500;"kW Nennleist. Rotor.";32527056;5981406;08.09.2017;22.02.2021;"in Betrieb";"61045215184";"0008";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Huje";"WKA9 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/84,4 | 125/90,1 | 250/97,1 | 500/99,5 | 1000/99,7 | 2000/95,8 | 4000/88,8 | 8000/69,7 | SLP=104,7 dB(A)	tag 106,6 dB(A)								
";3500;"kW Nennleist. Rotor.";32527112;5981018;08.09.2017;16.04.2021;"in Betrieb";"61045215184";"0009";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Huje";"WKA11 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/84,4 | 125/90,1 | 250/97,1 | 500/99,5 | 1000/99,7 | 2000/95,8 | 4000/88,8 | 8000/69,7 | SLP=104,7 dB(A)	Tag 106,6 dB(A)								
";3500;"kW Nennleist. Rotor.";32527479;5981977;08.09.2017;11.12.2020;"in Betrieb";"61045215184";"0011";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Huje";"WKA12 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/84,4 | 125/91,3 | 250/97,6 | 500/100 | 1000/100,3 | 2000/96,2 | 4000/89,2 | 8000/70,2 | SLP=105,2 dB(A)	Tag 106,6 dB(A)								
";3500;"kW Nennleist. Rotor.";32527448;5981573;08.09.2017;30.03.2021;"in Betrieb";"61045215184";"0012";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Huje";"WKA 13 Enercon E-126 EP3";"Enercon";"137";"126";"HZ /dB(A) | 63/84,4 | 125/91,3 | 250/97,6 | 500/100 | 1000/100,3 | 2000/96,2 | 4000/89,2 | 8000/70,2 | SLP=105,2 dB(A)	Tag 106,6 dB(A)								
";3500;"kW Nennleist. Rotor.";32527902;5982097;08.09.2017;23.02.2021;"in Betrieb";"61045215184";"0013";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krempdorf";"Vestas V 66";"Vestas";"60";"80";"105";2000;"kW Nennleist. Rotor.";32531430;5963194;12.05.2003;30.12.2003;"in Betrieb";"61054500500";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krempdorf";"Vestas V 66";"Vestas";"60";"80";"105";2000;"kW Nennleist. Rotor.";32530999;5962928;12.05.2003;30.12.2003;"in Betrieb";"61054500500";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krempdorf";"Vestas V 66";"Vestas";"67";"66";"102,65";1750;"kW Nennleist. Rotor.";32530662;5963492;12.05.2003;30.12.2003;"in Betrieb";"61054500500";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krempdorf";"Vestas V 66";"Vestas";"60";"80";"105";2000;"kW Nennleist. Rotor.";32531699;5963773;12.05.2003;30.12.2003;"in Betrieb";"61054500500";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krempdorf";"Vestas V 66";"Vestas";"60";"80";"105";2000;"kW Nennleist. Rotor.";32531247;5963467;12.05.2003;30.12.2003;"in Betrieb";"61054500500";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krempdorf";"Vestas V 66";"Vestas";"60";"80";"105";2000;"kW Nennleist. Rotor.";32530849;5963214;12.05.2003;30.12.2003;"in Betrieb";"61054500500";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krempdorf";"Vestas V 66";"Vestas";"60";"80";"105";2000;"kW Nennleist. Rotor.";32531508;5964060;12.05.2003;30.12.2003;"in Betrieb";"61054500500";"0008";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krempdorf";"Vestas V 66";"Vestas";"60";"80";"105";2000;"kW Nennleist. Rotor.";32531056;5963753;12.05.2003;30.12.2003;"in Betrieb";"61054500500";"0009";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krempdorf";"Vestas V80";"Vestas";"60";"80";"110";2000;"kW Nennleist. Rotor.";32531883;5963494;01.02.1950;18.11.2003;"in Betrieb";"61054500501";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krummendiek";"AN BONUS 1,5MW";"AN BONUS";"68";"64";"104";1500;"kW Nennleist. Rotor.";32526092;5976853;28.02.2000;31.10.2000;"in Betrieb";"61059238724";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32525755;5977412;23.08.2000;01.01.2000;"in Betrieb";"61059488298";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krummendiek";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32525948;5977081;28.01.1999;04.05.2001;"in Betrieb";"61059488298";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32526004;5978608;23.08.2000;01.01.2001;"in Betrieb";"61059488298";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32526107;5978340;23.08.2000;01.01.2001;"in Betrieb";"61059488298";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32526264;5978011;23.08.2000;01.01.2001;"in Betrieb";"61059488298";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32526405;5977643;23.08.2000;01.01.2001;"in Betrieb";"61059488298";"0008";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Krummendiek";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32526526;5977269;28.01.1999;23.05.2001;"in Betrieb";"61059488298";"0009";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32526614;5978538;23.08.2000;01.01.2001;"in Betrieb";"61059488298";"0010";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32526737;5978301;23.08.2000;01.01.2001;"in Betrieb";"61059488298";"0011";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32526858;5978008;23.08.2000;01.01.2001;"in Betrieb";"61059488298";"0012";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Landrecht";"NEG Micon MN 1500c";"Micon";"68";"64";"102";1500;"kW Nennleist. Rotor.";32525533;5977315;05.09.1997;01.01.2001;"in Betrieb";"61062261252";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Landscheide";"Micon NM1500C";"Micon";"68";"64";"102,9";1500;"kW Nennleist. Rotor.";32517698;5972529;18.12.2000;30.05.2001;"in Betrieb";"61063512663";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Landscheide";"Micon NM1500C";"Micon";"68";"64";"102,9";1500;"kW Nennleist. Rotor.";32517665;5972719;18.12.2000;30.05.2001;"in Betrieb";"61063512663";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Landscheide";"Micon NM1500C";"Micon";"68";"64";"102,9";1500;"kW Nennleist. Rotor.";32517635;5972895;18.12.2000;30.05.2001;"in Betrieb";"61063512663";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Landscheide";"Micon NM1500C";"Micon";"68";"64";"102,9";1500;"kW Nennleist. Rotor.";32517478;5973577;18.12.2000;30.05.2001;"in Betrieb";"61063512663";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Landscheide";"NEG MICON NM1500C/64";"Micon";"68";"64";"102,9";1500;"kW Nennleist. Rotor.";32517531;5973160;18.12.2000;30.06.2001;"in Betrieb";"61063512664";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Landscheide";"NEG MICON NM1500C/64";"Micon";"68";"64";"102,9";1500;"kW Nennleist. Rotor.";32517517;5973335;18.12.2000;31.05.2001;"in Betrieb";"61063512664";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Ecklak";"Enercon E 66";"Enercon";"65";"70";"103";1870;"kW Nennleist. Rotor.";32517638;5975194;28.03.2001;28.03.2002;"in Betrieb";"61063512665";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Ecklak";"Enercon E 66";"Enercon";"65";"70";"103";1870;"kW Nennleist. Rotor.";32517463;5975399;28.03.2001;28.03.2002;"in Betrieb";"61063512665";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Ecklak";"Enercon E 66";"Enercon";"65";"70";"103";1870;"kW Nennleist. Rotor.";32517047;5975855;28.03.2001;28.03.2002;"in Betrieb";"61063512665";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Ecklak";"Enercon E 66";"Enercon";"65";"70";"103";1870;"kW Nennleist. Rotor.";32516808;5976059;28.03.2001;28.03.2002;"in Betrieb";"61063512665";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Ecklak";"Enercon E-70";"Enercon";"64";"71";"103";2000;"kW Nennleist. Rotor.";32516651;5976324;01.02.1950;01.10.2007;"in Betrieb";"61063512665";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Sankt Margarethen";"AN Bonus 1300/260 kw";"AN BONUS";"68";"62";"104,6";1300;"kW Nennleist. Rotor.";32517183;5972730;21.11.2000;31.10.2001;"in Betrieb";"61063512667";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Sankt Margarethen";"AN Bonus 1300/260 kw";"AN BONUS";"68";"62";"104,6";1300;"kW Nennleist. Rotor.";32517170;5972526;21.11.2000;31.10.2001;"in Betrieb";"61063512667";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Sankt Margarethen";"AN Bonus 1300/260 kw";"AN BONUS";"68";"62";"104,6";1300;"kW Nennleist. Rotor.";32517385;5972396;21.11.2000;31.10.2001;"in Betrieb";"61063512667";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Landscheide";"Enercon E-70";"Enercon";"65";"70";"103";2000;"kW Nennleist. Rotor.";32517268;5975629;28.03.2001;31.12.2001;"in Betrieb";"61063512668";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Landscheide";"Enercon E-70";"Enercon";"64";"71";"96,5";2000;"kW Nennleist. Rotor.";32517914;5973140;21.12.2005;31.12.2006;"in Betrieb";"61063512669";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Looft";"WKA Vestas V 112";"Vestas";"94";"112";"107,5 dB(A)/107,5 dB(A)";3075;"kW Nennleist. Rotor.";32536206;5987647;29.07.2014;08.05.2015;"in Betrieb";"61066497830";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Looft";"Vestas V 90";"Vestas";"105";"90";"105 dB(A)/105 dB(A)";2000;"kW Nennleist. Rotor.";32536311;5986922;29.07.2014;30.05.2015;"in Betrieb";"61066497830";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Looft";"Vestas V 90";"Vestas";"105";"90";"105 dB(A)/105 dB(A)";2000;"kW Nennleist. Rotor.";32535945;5986544;29.07.2014;28.05.2015;"in Betrieb";"61066497830";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Looft";"Vestas V 112";"Vestas";"94";"112";"107,5 dB(A)/107,5 dB(A)";3075;"kW Nennleist. Rotor.";32536303;5986432;29.07.2014;28.05.2015;"in Betrieb";"61066497830";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Looft";"WKA 1 Vestas V112";"Vestas";"94";"112";"105,4 dB(A)/102,3 dB(A)";3300;"kW Nennleist. Rotor.";32535835;5986953;28.12.2016;23.02.2018;"in Betrieb";"61066497831";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Looft";"WKA 2 Vestas V112";"Vestas";"94";"112";"105,4 dB(A) / 102,3 dB(A)";3300;"kW Nennleist. Rotor.";32535502;5987589;28.12.2016;05.03.2018;"in Betrieb";"61066497831";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Looft";"WKA 4 Vestas V112";"Vestas";"94";"112";"106,8 dB(A) / 106,8 dB(A)";3300;"kW Nennleist. Rotor.";32535238;5988050;28.12.2016;06.03.2018;"in Betrieb";"61066497831";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Looft";"WKA 3 Vestas V112";"Vestas";"94";"112";"105,4dB(A) / 102,3dB(A)";3300;"kW Nennleist. Rotor.";32535802;5987321;28.12.2016;24.03.2018;"in Betrieb";"61066497831";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Looft";"WKA 5 Vestas V112";"Vestas";"94";"112";"106,8 dB(A) / 106,8 dB(A)";3300;"kW Nennleist. Rotor.";32535038;5987768;28.12.2016;09.03.2018;"in Betrieb";"61066497831";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon";"Micon";"68";"64";"102";1650;"kW Nennleist. Rotor.";32525387;5978423;28.01.1999;31.05.2001;"in Betrieb";"61070488214";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon";"Micon";"68";"64";"102";2000;"kW Nennleist. Rotor.";32525497;5978081;28.01.1999;06.06.2001;"in Betrieb";"61070488214";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"NEG Micon";"Micon";"68";"64";"102";2000;"kW Nennleist. Rotor.";32525626;5977747;28.01.1999;25.05.2001;"in Betrieb";"61070488214";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"GE Renewable Energy GE 5.5 158";"GE General Electric";"122,7";"158";"HZ /dB(A) | 63/84 | 125/90,2 | 250/95,2 | 500/97,3 | 1000/97,8 | 2000/95,1 | 4000/88,4 | 8000/0 | SLP=103 dB(A)									
";5500;"kW Nennleist. Rotor.";32525547;5978511;;;"im Gen.Verf.";"61070488215";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"GE Renewable Energy GE 5.5 158";"GE General Electric";"122,7";"158";"HZ /dB(A) | 63/87,2 | 125/92,6 | 250/97,2 | 500/99,7 | 1000/101,3 | 2000/99,1 | 4000/91,7 | 8000/0 | SLP=106 dB(A)									
";5500;"kW Nennleist. Rotor.";32525293;5978186;;;"im Gen.Verf.";"61070488215";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"GE Renewable Energy GE 5.5 158";"GE General Electric";"122,7";"158";"HZ /dB(A) | 63/87,2 | 125/92,6 | 250/97,2 | 500/99,7 | 1000/101,3 | 2000/99,1 | 4000/91,7 | 8000/0 | SLP=106 dB(A)									
";5500;"kW Nennleist. Rotor.";32525683;5978158;;;"im Gen.Verf.";"61070488215";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"GE Renewable Energy GE 5.5 158";"GE General Electric";"122,7";"158";"HZ /dB(A) | 63/87,2 | 125/92,6 | 250/97,2 | 500/99,7 | 1000/101,3 | 2000/99,1 | 4000/91,7 | 8000/0 | SLP=106 dB(A)									
";5500;"kW Nennleist. Rotor.";32525193;5977836;;;"im Gen.Verf.";"61070488215";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Steinburg";"Moorhusen";"GE Renewable Energy GE 5.5 158";"GE General Electric";"122,7";"158";"HZ /dB(A) | 63/87,2 | 125/92,6 | 250/97,2 | 500/99,7 | 1000/101,3 | 2000/99,1 | 4000/91,7 | 8000/0 | SLP=106 dB(A)									
";5500;"kW Nennleist. Rotor.";32525094;5977487;;;"im Gen.Verf.";"61070488215";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
